title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
a4d1_2(133),-0.999,-0.982,-0.933,-0.833,-0.895,8.533,7.794,10.751,10.012,10.593,9.166,1
c6e4_2(59),-0.998,-0.982,-0.941,-0.877,-0.846,8.542,7.664,10.826,9.726,10.408,9.201,1
b1e2_2(1),-0.991,-0.932,-0.889,-0.85,-0.894,8.721,7.724,10.908,10.086,10.956,8.997,1
c3_1(151),-0.987,-0.846,-0.972,-0.871,-0.802,12.509,10.02,11.198,8.686,6.23,5.056,1
b6e3_1(27),-0.999,-0.978,-0.916,-0.852,-0.8740000000000001,7.917000000000002,6.933,11.515,9.897,10.213,9.343,1
a2e6_1(161),-0.999,-0.983,-0.905,-0.86,-0.8809999999999999,9.271,8.078,11.223,9.562,10.454,9.249,1
a5e1_1(88),-0.996,-0.975,-0.903,-0.823,-0.906,7.984,6.603,12.947,8.721,10.944,8.743,1
e2_1(52),-0.989,-0.821,-0.785,-0.8240000000000001,-0.809,12.208,10.632,11.153,10.092,3.447,3.072,1
e4_1(132),-0.982,-0.8340000000000001,-0.95,-0.789,-0.836,12.302,10.758,10.601,9.402,5.455,4.909,1
a2b1_2(161),-0.999,-0.982,-0.943,-0.833,-0.884,8.698,7.722,10.989,9.36,9.741,9.428,1
b1e4_2(161),-0.997,-0.983,-0.922,-0.813,-0.92,9.043,7.313,11.931,9.361,10.319,9.939,1
d4_1(70),-0.986,-0.853,-0.91,-0.9,-0.7859999999999999,11.951,10.233,10.564,9.426,5.244,4.742,1
a3_1(66),-0.981,-0.835,-0.97,-0.8490000000000001,-0.818,12.698,10.04,11.498,9.635,3.533,3.012,1
b1e4_2(91),-0.997,-0.982,-0.918,-0.8190000000000001,-0.908,8.359,7.952000000000001,11.521,9.37,10.941,9.232,1
b3_1(73),-0.985,-0.838,-0.977,-0.865,-0.84,11.981,10.484000000000002,11.015,10.737,3.085,2.4530000000000003,1
a4d1_2(71),-0.998,-0.982,-0.899,-0.8370000000000001,-0.922,8.493,7.89,11.488,9.223,10.667,8.685,1
b6e3_2(159),-0.998,-0.981,-0.887,-0.856,-0.878,8.789,7.42,11.095999999999998,9.754,10.316,9.381,1
b6_1(81),-0.977,-0.833,-0.951,-0.804,-0.856,11.935,10.865,11.188,10.473,3.23,2.495,1
b6_1(29),-0.983,-0.8240000000000001,-0.951,-0.906,-0.7909999999999999,11.727,11.177,11.427,10.449000000000002,3.003,2.632,1
a2b1_1(154),-0.999,-0.983,-0.956,-0.8540000000000001,-0.8540000000000001,8.13,6.999,10.57,9.913,9.955,8.929,1
e2_1(42),-0.987,-0.826,-0.7879999999999999,-0.774,-0.892,11.683,11.202,10.720999999999998,10.591,3.285,3.002,1
e2_1(109),-0.988,-0.8270000000000001,-0.7829999999999999,-0.804,-0.85,13.357,9.466,12.156,9.184,3.478,2.773,1
a1e5_1(168),-0.998,-0.983,-0.964,-0.8959999999999999,-0.8440000000000001,6.3610000000000015,5.796,5.011,4.71,6.803,5.863,1
d1_1(171),-0.979,-0.8320000000000001,-0.7929999999999999,-0.909,-0.779,12.827,9.923,11.85,9.685,3.149,2.593,1
a5b6_1(129),-0.989,-0.961,-0.875,-0.8590000000000001,-0.816,9.151,7.434,11.175,10.103,10.838,9.387,1
a5e1_2(37),-0.998,-0.982,-0.862,-0.871,-0.898,9.171,7.313,11.492,9.399,10.317,9.498,1
e4_1(42),-0.985,-0.8270000000000001,-0.931,-0.805,-0.8740000000000001,11.791,10.987,10.158,9.906,5.4929999999999986,4.593,1
a4c6_2(50),-0.989,-0.973,-0.861,-0.873,-0.8859999999999999,8.573,7.6789999999999985,11.139,10.011,11.238,8.995,1
b1e4_1(73),-0.997,-0.983,-0.893,-0.8490000000000001,-0.885,7.919,7.694,11.647,9.746,11.154000000000002,9.104,1
a5b6_2(160),-0.991,-0.93,-0.88,-0.867,-0.858,8.421,8.05,11.457,9.914,11.037,9.266,1
a4d1_2(80),-0.995,-0.98,-0.871,-0.861,-0.926,9.131,7.372999999999998,11.303,10.052,10.49,9.579,1
d1_1(9),-0.978,-0.8270000000000001,-0.792,-0.941,-0.792,11.931,10.896,11.27,10.318,3.087,2.496,1
a4c6_1(86),-0.994,-0.983,-0.8809999999999999,-0.846,-0.907,8.611,7.417999999999998,12.343,8.87,10.755,8.844,1
a6_1(87),-0.984,-0.83,-0.947,-0.7909999999999999,-0.845,12.817,9.94,11.855,9.695,2.944,2.488,1
a3d6_1(141),-0.993,-0.979,-0.858,-0.85,-0.919,8.327,7.599,11.05,10.1,10.597,9.534,1
b5_1(79),-0.982,-0.8340000000000001,-0.964,-0.765,-0.863,11.825,10.815,11.227,10.158,3.261,2.701,1
c3_1(150),-0.988,-0.8370000000000001,-0.971,-0.8740000000000001,-0.795,13.101,9.523,11.092,8.834,5.901,5.122999999999998,1
b5_1(4),-0.982,-0.831,-0.949,-0.774,-0.848,12.778,10.068,11.646,9.811,3.293,2.722,1
d6e5_1(94),-0.999,-0.98,-0.95,-0.929,-0.816,7.646,6.761,11.693,8.713,10.302,8.7,1
b6_1(114),-0.974,-0.8340000000000001,-0.953,-0.792,-0.884,12.659,9.834,11.537,9.761,3.227,2.553,1
a3d6_2(9),-0.994,-0.965,-0.858,-0.873,-0.922,7.5139999999999985,6.691,11.178,10.618,10.83,9.197,1
d5_1(79),-0.99,-0.97,-0.847,-0.893,-0.831,10.132,8.804,9.961,9.048,7.3370000000000015,5.083,1
a4d1_2(74),-0.998,-0.983,-0.935,-0.8490000000000001,-0.871,8.241,7.6560000000000015,10.883,9.846,10.459,8.879,1
a2e6_1(121),-0.998,-0.983,-0.927,-0.828,-0.906,9.233,9.09,10.772,9.638,10.27,9.033,1
a6e2_2(67),-0.994,-0.871,-0.964,-0.847,-0.927,8.925,7.582000000000002,10.995,10.015,10.470999999999998,9.7,1
b6_1(47),-0.974,-0.825,-0.957,-0.8320000000000001,-0.84,12.081,10.552,11.042,10.323,3.2260000000000004,2.635,1
a1e5_2(72),-0.998,-0.981,-0.96,-0.884,-0.83,9.054,7.802,9.283,8.741,11.084,9.435,1
a2b1_2(30),-0.997,-0.983,-0.951,-0.846,-0.877,8.604,7.298999999999999,10.144,9.56,10.462,8.798,1
a4_1(82),-0.987,-0.8320000000000001,-0.957,-0.794,-0.8740000000000001,13.118,9.7,12.333,9.28,2.891,2.667,1
a3_1(153),-0.985,-0.835,-0.969,-0.826,-0.8270000000000001,12.325,10.390999999999998,11.277,9.879,3.354,3.032,1
c1e3_2(47),-0.994,-0.873,-0.966,-0.862,-0.846,8.387,7.62,11.211,9.728,10.669,9.175,1
a1e5_2(112),-0.997,-0.984,-0.964,-0.944,-0.8170000000000001,7.722,6.1789999999999985,5.409,5.021,6.849,6.12,1
d6e5_2(173),-0.999,-0.983,-0.959,-0.919,-0.8109999999999999,8.601,7.574,10.925,9.524,10.157,8.878,1
a5e1_2(139),-0.998,-0.98,-0.942,-0.821,-0.93,8.781,7.49,11.611,8.795,10.795,9.163,1
a5e1_2(2),-0.997,-0.981,-0.938,-0.8140000000000001,-0.93,8.644,7.686,10.45,9.814,10.701,9.174,1
a4d1_2(73),-0.998,-0.983,-0.927,-0.841,-0.892,8.365,7.427,11.028,9.533,9.985,9.263,1
d6e5_2(86),-0.998,-0.982,-0.952,-0.933,-0.812,9.013,7.404,10.988,9.428,9.891,9.533,1
a6_1(107),-0.987,-0.828,-0.931,-0.7959999999999999,-0.8859999999999999,12.853,9.86,12.019,9.607,3.207,2.527,1
d6_1(128),-0.979,-0.84,-0.955,-0.79,-0.887,11.762,10.937,11.188,10.586,3.547,2.76,1
b1_1(133),-0.986,-0.83,-0.964,-0.855,-0.8170000000000001,11.628,10.732,11.181,10.137,3.127,2.412,1
a3c1_2(83),-0.998,-0.983,-0.914,-0.846,-0.8909999999999999,8.449,7.529,10.943,9.369,10.048,9.542,1
a3_1(133),-0.986,-0.83,-0.967,-0.868,-0.7959999999999999,12.116,10.658,10.955,10.417,3.486,2.968,1
d6e5_1(58),-0.999,-0.981,-0.95,-0.898,-0.826,7.559,7.154,10.856,9.489,10.323,8.75,1
b5_1(174),-0.984,-0.835,-0.957,-0.865,-0.7959999999999999,11.921,10.726,11.564,10.091,3.09,2.515,1
b5_1(17),-0.981,-0.833,-0.949,-0.784,-0.862,12.237,10.547,11.341,10.143,3.009,2.838,1
b1e4_1(112),-0.995,-0.98,-0.895,-0.85,-0.91,8.411,7.447999999999999,11.213,10.215,10.735,9.623,1
d6_1(56),-0.98,-0.8320000000000001,-0.968,-0.78,-0.885,12.267,10.46,11.853,9.869,3.049,2.818,1
b1e4_2(136),-0.995,-0.965,-0.898,-0.838,-0.9,8.818999999999997,7.865,11.405,9.405,10.602,9.604,1
b4_1(61),-0.982,-0.8320000000000001,-0.952,-0.8959999999999999,-0.7929999999999999,12.36,10.48,11.23,10.241,3.159,2.569,1
a3d6_2(80),-0.993,-0.966,-0.858,-0.851,-0.924,7.8039999999999985,6.2189999999999985,11.34,10.334,10.486,9.511,1
c6e4_2(88),-0.998,-0.982,-0.928,-0.907,-0.826,8.498,7.7029999999999985,10.71,9.801,10.776,9.018,1
a3d6_1(88),-0.997,-0.982,-0.86,-0.879,-0.8959999999999999,9.291,7.758999999999999,11.355,9.57,10.175,9.966,1
d6e5_1(95),-0.998,-0.982,-0.932,-0.905,-0.8320000000000001,7.989,7.29,11.578,9.163,10.189,8.91,1
e3_1(68),-0.983,-0.8270000000000001,-0.784,-0.833,-0.8390000000000001,12.696,10.2,11.001,9.117,5.224,5.134,1
a4d1_1(42),-0.995,-0.978,-0.85,-0.898,-0.8909999999999999,8.329,7.146,11.749,10.174,10.119,9.727,1
d3_1(104),-0.985,-0.8290000000000001,-0.924,-0.7829999999999999,-0.888,12.845,9.95,11.73,9.819,3.204,2.587,1
a4_1(151),-0.984,-0.83,-0.965,-0.7879999999999999,-0.85,11.781,10.973,10.824000000000002,10.771,3.073,2.7,1
b1e4_1(9),-0.996,-0.936,-0.924,-0.8340000000000001,-0.889,8.69,7.409,11.553,9.616,10.278,10.014,1
a2b1_2(32),-0.997,-0.981,-0.958,-0.855,-0.8540000000000001,8.757,7.6320000000000014,11.24,9.088,10.238,9.611,1
a4_1(34),-0.982,-0.8290000000000001,-0.962,-0.782,-0.8370000000000001,12.617,10.282,12.075,9.644,3.151,2.556,1
b1e4_2(151),-0.996,-0.97,-0.8859999999999999,-0.857,-0.901,8.427,7.715,11.321,9.706,10.53,9.303,1
a4c6_1(15),-0.996,-0.981,-0.871,-0.875,-0.8959999999999999,8.337,7.675,11.429,9.927,10.469,9.548,1
c6e4_1(101),-0.997,-0.983,-0.911,-0.8290000000000001,-0.933,7.809,7.1960000000000015,11.616,10.008,10.441,9.386,1
b5_1(101),-0.979,-0.8340000000000001,-0.954,-0.838,-0.833,12.143,10.657,11.12,10.504,3.228,2.591,1
a6e2_2(141),-0.998,-0.982,-0.935,-0.86,-0.851,8.719,7.607,11.139,9.012,9.994,9.341,1
b1e2_2(58),-0.993,-0.943,-0.882,-0.866,-0.8109999999999999,8.522,7.711,11.179,9.681,10.577,9.428,1
d3_1(113),-0.981,-0.8420000000000001,-0.946,-0.885,-0.79,13.218,9.616,12.035,9.501,3.149,2.659,1
b2_1(55),-0.985,-0.845,-0.949,-0.873,-0.794,12.203,10.166,10.231,8.769,6.141,5.8660000000000005,1
d1e2_1(56),-0.99,-0.877,-0.921,-0.862,-0.8140000000000001,8.417,7.5,11.901,9.36,10.807,9.25,1
a4c6_2(124),-0.995,-0.979,-0.867,-0.845,-0.94,8.575,7.692,12.152,9.702,10.656,9.341,1
c3_1(54),-0.983,-0.831,-0.964,-0.7979999999999999,-0.87,12.758,9.958,11.198,9.294,4.663,3.624,1
b1e4_1(129),-0.997,-0.978,-0.917,-0.8220000000000001,-0.917,8.736,6.909,11.366,9.797,10.736,9.573,1
b6e3_1(19),-0.998,-0.978,-0.906,-0.86,-0.875,7.747000000000001,6.972,11.001,10.162,10.697,8.87,1
a5_1(73),-0.986,-0.828,-0.967,-0.7759999999999999,-0.8340000000000001,11.546,11.036,10.963,10.39,3.159,2.508,1
e5_1(67),-0.981,-0.981,-0.846,-0.878,-0.782,10.623,9.822,9.763,9.02,7.593,6.131,1
a6e2_2(21),-0.998,-0.982,-0.918,-0.8490000000000001,-0.8909999999999999,8.767000000000001,7.742000000000001,11.075,9.623,10.105,9.571,1
a1e5_2(60),-0.996,-0.982,-0.955,-0.915,-0.8190000000000001,8.335,7.798999999999999,9.029,8.316,10.095,9.661,1
d1_1(94),-0.979,-0.8240000000000001,-0.843,-0.8190000000000001,-0.779,12.526,10.359000000000002,11.558,10.004,3.1010000000000004,2.675,1
b6e3_2(34),-0.999,-0.98,-0.922,-0.831,-0.888,8.252,7.532999999999999,11.082,9.572,10.32,9.116,1
a4d1_1(160),-0.994,-0.941,-0.856,-0.877,-0.8859999999999999,8.427999999999999,7.285,11.987,10.118,10.535,9.492,1
a4d1_2(113),-0.995,-0.972,-0.873,-0.8640000000000001,-0.915,8.5,7.968,11.308,9.995,10.657,9.368,1
a3c1_1(18),-0.998,-0.979,-0.916,-0.85,-0.8859999999999999,8.401,7.379,10.875,10.231,10.621,9.052,1
d6_1(152),-0.979,-0.8320000000000001,-0.95,-0.799,-0.782,12.445,10.402,11.44,10.13,3.403,2.857,1
a2b1_1(61),-0.998,-0.982,-0.953,-0.835,-0.8759999999999999,8.071,6.971,10.905,9.9,9.685,9.255,1
d6e5_2(114),-0.998,-0.982,-0.936,-0.866,-0.8590000000000001,8.869,7.71,11.197,9.392,9.789,9.437,1
a3d6_2(126),-0.995,-0.98,-0.875,-0.8690000000000001,-0.84,8.041,7.41,11.646,9.772,10.393,9.391,1
b6_1(169),-0.978,-0.838,-0.956,-0.875,-0.7759999999999999,11.941,10.744000000000002,11.390999999999998,10.251,2.985,2.648,1
a2b1_1(158),-0.998,-0.983,-0.959,-0.857,-0.866,7.928,7.09,10.025,9.581,10.085,8.224,1
c1_1(164),-0.984,-0.83,-0.913,-0.785,-0.8640000000000001,11.913,10.916,10.917,10.458,3.123,2.543,1
a4c6_2(72),-0.989,-0.917,-0.878,-0.88,-0.906,8.43,7.992000000000001,11.534,9.615,11.31,8.814,1
b6_1(161),-0.982,-0.8370000000000001,-0.946,-0.9,-0.782,11.905,10.92,11.749,10.123,3.161,2.605,1
c6_1(60),-0.983,-0.8340000000000001,-0.956,-0.8690000000000001,-0.787,12.121,10.630999999999998,11.203,10.553,3.397,2.707,1
c1_1(70),-0.983,-0.826,-0.9,-0.8059999999999999,-0.784,12.925,9.799,12.113,9.478,2.878,2.635,1
a6e2_1(58),-0.998,-0.982,-0.8909999999999999,-0.866,-0.8809999999999999,7.632999999999999,6.903,10.890999999999998,10.456,10.353,9.193,1
c1e3_2(84),-0.994,-0.907,-0.894,-0.858,-0.879,8.637,7.465,12.012,8.963,10.61,9.225,1
a5e1_2(77),-0.997,-0.981,-0.945,-0.8190000000000001,-0.903,8.802999999999997,7.615,10.538,9.8,10.151,9.547,1
a3d6_1(16),-0.997,-0.981,-0.863,-0.879,-0.8859999999999999,9.187,7.699,10.805,10.061,10.647,8.721,1
a4c6_2(165),-0.994,-0.975,-0.883,-0.846,-0.906,8.185,7.487999999999999,11.306,10.086,10.225,9.614,1
d4_1(126),-0.985,-0.914,-0.8590000000000001,-0.8959999999999999,-0.816,11.591,10.553,10.466,9.254,5.925,5.359,1
a2b1_2(155),-0.999,-0.984,-0.948,-0.84,-0.887,8.689,7.657,11.586,8.812999999999997,10.581,8.894,1
a6e2_2(121),-0.998,-0.981,-0.903,-0.873,-0.857,8.566,8.122,11.293,9.52,10.607,9.348,1
e2_1(86),-0.987,-0.8270000000000001,-0.778,-0.813,-0.846,11.909,10.842,10.751,10.524,3.556,2.992,1
a2b1_1(9),-0.998,-0.984,-0.945,-0.825,-0.892,7.792000000000002,7.5,10.921,9.922,10.063,9.276,1
c6e4_1(125),-0.999,-0.979,-0.928,-0.884,-0.8390000000000001,7.842,6.98,10.912,9.489,10.682,9.062,1
d5_1(113),-0.987,-0.976,-0.8270000000000001,-0.8590000000000001,-0.908,11.17,9.694,10.876,9.509,5.365,5.122000000000001,1
d1e2_1(110),-0.991,-0.938,-0.8909999999999999,-0.85,-0.8109999999999999,8.669,7.343,11.008,10.357,10.628,9.637,1
a2e6_1(163),-0.997,-0.984,-0.8809999999999999,-0.873,-0.8859999999999999,8.978,8.158,11.101,10.142,10.049,9.198,1
e2_1(31),-0.989,-0.826,-0.79,-0.754,-0.897,12.128,10.669,10.993,10.272,3.5660000000000003,2.986,1
a2_1(126),-0.986,-0.843,-0.957,-0.825,-0.8270000000000001,11.413,10.895,10.758,10.56,2.837,2.5,1
a2b1_2(8),-0.997,-0.982,-0.951,-0.858,-0.86,8.484,7.765,11.315,8.949,10.514,8.888,1
d6e5_2(63),-0.999,-0.983,-0.959,-0.914,-0.815,8.258,7.675,10.606,9.52,10.300999999999998,8.607000000000001,1
c1e3_2(91),-0.994,-0.8740000000000001,-0.967,-0.867,-0.884,8.91,7.46,11.714,9.519,11.513,8.363,1
d1e2_1(48),-0.991,-0.868,-0.946,-0.853,-0.901,8.37,7.539,11.578,9.812,10.432,9.539,1
b2_1(97),-0.987,-0.879,-0.897,-0.852,-0.79,11.78,10.242,10.104,9.234,6.941,5.148,1
e1_1(31),-0.955,-0.8220000000000001,-0.758,-0.789,-0.8690000000000001,13.162,9.682,12.124,9.461,3.24,2.653,1
b6e3_2(62),-0.998,-0.982,-0.923,-0.836,-0.888,8.863999999999997,7.669,10.933,9.823,10.389,9.617,1
c6e4_1(80),-0.998,-0.981,-0.933,-0.843,-0.866,7.938,7.329,11.223,9.916,10.952,8.822000000000003,1
c5_1(126),-0.986,-0.8290000000000001,-0.97,-0.875,-0.79,11.775,10.853,10.777,10.589,3.102,2.574,1
d6e5_1(104),-0.998,-0.983,-0.925,-0.932,-0.821,8.116,7.273,11.396,9.696,10.342,9.083,1
b6_1(167),-0.981,-0.836,-0.961,-0.91,-0.7979999999999999,11.704,10.878,11.149,10.178,3.0580000000000003,2.6180000000000003,1
a4_1(33),-0.983,-0.831,-0.959,-0.7829999999999999,-0.84,12.392,10.573,11.653,10.308,2.9560000000000004,2.5610000000000004,1
c4_1(7),-0.986,-0.835,-0.944,-0.867,-0.855,11.639,10.739,11.025,10.899,2.475,2.25,1
c3_1(108),-0.983,-0.8370000000000001,-0.961,-0.8540000000000001,-0.8220000000000001,11.383,10.858,10.372,9.386,5.7,4.789,1
c5_1(175),-0.985,-0.8270000000000001,-0.933,-0.8240000000000001,-0.852,12.53,10.211,11.581,9.758,3.2,2.79,1
c2_1(55),-0.981,-0.83,-0.969,-0.81,-0.838,12.076,10.401,11.236,9.905,3.182,2.66,1
a5_1(12),-0.982,-0.826,-0.968,-0.8140000000000001,-0.81,11.993,10.614,10.969,10.508,3.325,2.577,1
e5_1(127),-0.979,-0.983,-0.86,-0.861,-0.821,10.365,8.958,10.151,8.68,6.805,5.957999999999998,1
b5_1(125),-0.982,-0.825,-0.951,-0.784,-0.83,12.877,10.02,11.693,9.85,3.404,2.742,1
a6e2_1(35),-0.998,-0.979,-0.884,-0.879,-0.877,7.93,6.747999999999998,10.952,10.537,10.384,9.338,1
a3_1(109),-0.987,-0.833,-0.967,-0.878,-0.799,12.097,10.470999999999998,11.094,9.997,3.385,2.94,1
a1e5_2(6),-0.998,-0.981,-0.964,-0.818,-0.9,9.249,8.033999999999999,9.888,8.514,10.778,10.03,1
d3_1(102),-0.98,-0.83,-0.947,-0.872,-0.81,12.608,9.9,11.503,9.761,3.047,2.478,1
d1e2_1(22),-0.992,-0.97,-0.866,-0.866,-0.816,8.231,7.648,11.354,9.999,10.695,9.417,1
b6e3_1(136),-0.994,-0.973,-0.861,-0.87,-0.878,8.068,7.16,11.269,10.763,10.483,9.477,1
b3_1(144),-0.983,-0.8390000000000001,-0.934,-0.9,-0.821,12.392,9.99,11.123,9.883,3.1910000000000003,3.028,1
b5_1(28),-0.983,-0.836,-0.948,-0.784,-0.862,12.138,10.465,11.17,10.182,3.092,2.572,1
a3d6_1(35),-0.995,-0.944,-0.857,-0.878,-0.925,8.416,7.542000000000002,11.121,10.198,10.397,9.665,1
a5b6_1(165),-0.99,-0.968,-0.851,-0.872,-0.927,8.401,7.8370000000000015,11.364,9.946,10.946,9.148,1
a4d1_1(136),-0.997,-0.98,-0.868,-0.856,-0.928,7.989,7.58,11.448,9.974,10.537,8.859,1
d6_1(163),-0.98,-0.8270000000000001,-0.962,-0.773,-0.8109999999999999,12.111,10.669,11.704,9.879,3.29,2.806,1
e5_1(136),-0.978,-0.985,-0.885,-0.8440000000000001,-0.8340000000000001,10.714,9.0,10.355,8.982999999999997,6.6160000000000005,6.162000000000001,1
a4_1(117),-0.986,-0.838,-0.969,-0.848,-0.807,12.045,10.83,11.225,10.389,2.991,2.521,1
a3d6_1(24),-0.995,-0.974,-0.853,-0.8809999999999999,-0.906,8.1,7.791,11.361,9.806,10.811,9.05,1
c1e3_1(161),-0.993,-0.868,-0.971,-0.845,-0.845,8.177,7.745,11.782,9.498,11.0,9.282,1
a3_1(52),-0.983,-0.8340000000000001,-0.966,-0.8959999999999999,-0.774,12.173,10.384,10.925,9.801,3.841,3.2960000000000003,1
e1_1(67),-0.962,-0.8220000000000001,-0.78,-0.773,-0.885,12.311,10.633,11.552,10.21,3.062,2.658,1
e5_1(157),-0.977,-0.983,-0.873,-0.843,-0.8140000000000001,10.88,9.354,10.011,9.155,7.046,5.815,1
c3_1(63),-0.989,-0.841,-0.948,-0.879,-0.792,12.013,10.139,10.482,9.101,5.657,5.211,1
c1e3_1(173),-0.989,-0.8740000000000001,-0.945,-0.852,-0.8809999999999999,8.59,7.559,11.192,10.14,10.337,9.87,1
a1e5_2(97),-0.999,-0.983,-0.964,-0.947,-0.8,6.983,6.747000000000001,5.959,4.961,8.53,7.841,1
a5b6_1(161),-0.991,-0.93,-0.885,-0.865,-0.8420000000000001,8.457,7.778,11.842,9.406,10.806,9.268,1
a1e5_2(86),-0.999,-0.983,-0.963,-0.936,-0.82,7.239,6.6629999999999985,5.519,5.17,8.776,7.547999999999999,1
d2_1(147),-0.979,-0.83,-0.847,-0.845,-0.894,11.467,11.196,11.130999999999998,10.247,3.299,2.747,1
b6_1(139),-0.983,-0.836,-0.945,-0.878,-0.785,12.189,10.715,11.482,10.4,3.115,2.55,1
a1e5_1(48),-0.998,-0.968,-0.973,-0.8220000000000001,-0.921,8.382,7.3,7.235,6.874,9.902,8.427,1
a2b1_2(111),-0.998,-0.984,-0.939,-0.847,-0.86,8.561,7.756,11.67,9.017,10.54,8.951,1
d6_1(169),-0.983,-0.833,-0.958,-0.773,-0.8109999999999999,12.184,10.512,11.385,10.15,3.29,3.103,1
d6e5_1(107),-0.998,-0.982,-0.919,-0.945,-0.8190000000000001,8.252,7.142,11.129,9.641,10.013,9.301,1
c6e4_2(163),-0.999,-0.98,-0.949,-0.841,-0.879,8.836,6.882999999999999,10.524,9.422,10.414,8.87,1
b1e2_2(5),-0.994,-0.967,-0.8909999999999999,-0.845,-0.879,8.862,7.723,10.949000000000002,10.165,10.262,9.809,1
a1e5_1(77),-0.998,-0.983,-0.96,-0.833,-0.8740000000000001,8.575,7.472,8.335,7.974,10.709,9.137,1
e5_1(77),-0.986,-0.98,-0.856,-0.8690000000000001,-0.785,10.513,9.754,9.033,8.908,8.097999999999999,6.127999999999999,1
a5b6_1(117),-0.987,-0.953,-0.873,-0.8540000000000001,-0.831,8.571,7.961,11.746,9.569,10.877,9.387,1
a6e2_1(61),-0.998,-0.979,-0.934,-0.8390000000000001,-0.892,8.148,6.796,11.076,10.331,10.399,9.255,1
d4_1(116),-0.981,-0.953,-0.843,-0.8540000000000001,-0.813,11.894,10.132,10.044,8.985,7.267,6.97,1
a5b6_1(140),-0.988,-0.969,-0.868,-0.865,-0.816,9.032,7.275,11.723,9.481,10.237,9.668,1
a5b6_2(0),-0.989,-0.889,-0.906,-0.879,-0.877,8.584,7.729,11.223,10.046,10.276,9.9,1
a3d6_1(76),-0.997,-0.983,-0.8740000000000001,-0.8540000000000001,-0.904,8.594,7.737999999999999,11.142,10.088,10.659,9.248,1
a1e5_2(78),-0.998,-0.981,-0.964,-0.941,-0.882,7.112,6.484,5.24,4.256,7.882999999999999,6.9620000000000015,1
a4d1_2(61),-0.993,-0.973,-0.878,-0.8690000000000001,-0.903,8.433,8.046,11.515999999999998,10.064,10.994000000000002,9.173,1
b1_1(128),-0.985,-0.846,-0.92,-0.778,-0.8740000000000001,11.503,10.784,11.194,10.575,2.813,2.664,1
a2b1_2(175),-0.998,-0.983,-0.959,-0.8420000000000001,-0.867,9.026,7.471,10.616,9.675,10.369000000000002,9.195,1
c6_1(165),-0.986,-0.835,-0.958,-0.823,-0.835,12.806,10.118,11.659,9.951,3.2960000000000003,2.8360000000000003,1
a3d6_1(68),-0.994,-0.969,-0.855,-0.875,-0.931,8.482999999999999,7.577000000000001,11.550999999999998,9.856,10.75,9.476,1
d6e5_2(159),-0.998,-0.981,-0.944,-0.944,-0.8109999999999999,8.676,7.599,10.053,10.025,9.903,8.684,1
a4c6_1(81),-0.995,-0.983,-0.873,-0.8640000000000001,-0.9,8.527000000000001,7.347,12.005,9.224,10.49,9.243,1
d1e2_1(149),-0.992,-0.884,-0.949,-0.855,-0.875,8.496,7.5139999999999985,11.532,10.04,10.51,9.681,1
b6e3_1(10),-0.998,-0.981,-0.923,-0.8290000000000001,-0.911,8.259,6.876,11.299,10.025,10.086,9.444,1
d6e5_1(55),-0.998,-0.981,-0.935,-0.912,-0.821,7.865,6.731,11.015,9.272,9.532,9.203,1
a5e1_1(113),-0.997,-0.98,-0.88,-0.888,-0.877,8.035,6.7970000000000015,11.311,9.624,9.836,9.52,1
e5_1(132),-0.984,-0.981,-0.853,-0.87,-0.807,11.536,8.877,9.968,8.121,7.675,6.557,1
d4_1(3),-0.981,-0.9,-0.867,-0.878,-0.802,12.003,9.782,10.176,8.73,7.507999999999999,6.142,1
b3_1(160),-0.983,-0.8390000000000001,-0.959,-0.871,-0.865,12.878,9.462,12.116,9.229,3.23,2.6660000000000004,1
c1_1(63),-0.981,-0.826,-0.919,-0.8029999999999999,-0.79,12.284,10.488,11.465,10.081,3.049,2.607,1
a5e1_1(84),-0.996,-0.978,-0.92,-0.8220000000000001,-0.878,7.765,7.016,11.308,9.995,11.021,8.835,1
e1_1(151),-0.954,-0.8220000000000001,-0.774,-0.7709999999999999,-0.8540000000000001,12.027,10.661,11.11,10.383,3.168,2.638,1
c5_1(140),-0.986,-0.83,-0.966,-0.877,-0.7959999999999999,12.035,10.674,11.061,10.298,3.199,2.776,1
a4d1_2(172),-0.998,-0.983,-0.924,-0.8290000000000001,-0.893,8.74,7.343,10.89,9.573,10.089,9.386,1
d3_1(73),-0.985,-0.83,-0.953,-0.8,-0.914,11.601,11.017,10.93,10.614,3.097,2.502,1
c2_1(85),-0.979,-0.83,-0.958,-0.782,-0.907,12.581,10.335,11.578,10.045,3.182,2.6630000000000003,1
e2_1(96),-0.987,-0.823,-0.802,-0.7829999999999999,-0.855,11.763,10.91,10.815,10.44,3.389,3.01,1
e4_1(158),-0.972,-0.8320000000000001,-0.941,-0.7879999999999999,-0.872,11.901,10.85,10.225,9.921,5.352,4.414,1
b6e3_1(55),-0.998,-0.978,-0.902,-0.852,-0.9,7.816,6.947,11.169,10.293,10.345,9.391,1
a1e5_1(4),-0.998,-0.968,-0.973,-0.8290000000000001,-0.901,8.31,6.966,7.98,6.524,9.255,8.832,1
d6_1(171),-0.979,-0.8340000000000001,-0.96,-0.782,-0.8740000000000001,12.427,10.284,11.296,10.166,3.4730000000000003,2.899,1
